,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
95,2007-12-01,42.756427081052976,29.650975837184326,49.33260524702421,42.756427081052976,42.756427081052976,-3.1029385934851685,-3.1029385934851685,-3.1029385934851685,-3.1029385934851685,-3.1029385934851685,-3.1029385934851685,0.0,0.0,0.0,39.653488487567806
96,2008-01-01,42.40033864563414,22.402071028059982,41.145025532479984,42.40033864563414,42.40033864563414,-10.93857602657786,-10.93857602657786,-10.93857602657786,-10.93857602657786,-10.93857602657786,-10.93857602657786,0.0,0.0,0.0,31.461762619056284
97,2008-02-01,42.0674590508174,19.8985721048697,38.304808642665655,42.0674590508174,42.0674590508174,-13.26126007586656,-13.26126007586656,-13.26126007586656,-13.26126007586656,-13.26126007586656,-13.26126007586656,0.0,0.0,0.0,28.80619897495084
98,2008-03-01,41.75605555889206,23.496316423016467,43.35132741240248,41.75605555889206,41.75605555889206,-8.053023836827444,-8.053023836827444,-8.053023836827444,-8.053023836827444,-8.053023836827444,-8.053023836827444,0.0,0.0,0.0,33.703031722064615
99,2008-04-01,41.423175964075305,26.352978275708995,45.615358693846986,41.423175964075305,41.423175964075305,-5.10611046581452,-5.10611046581452,-5.10611046581452,-5.10611046581452,-5.10611046581452,-5.10611046581452,0.0,0.0,0.0,36.31706549826079
100,2008-05-01,41.101034420704266,38.10879720427545,57.408231756038326,41.101034420704266,41.101034420704266,6.864980598349803,6.864980598349803,6.864980598349803,6.864980598349803,6.864980598349803,6.864980598349803,0.0,0.0,0.0,47.96601501905407
101,2008-06-01,40.76815482588753,34.56560990010041,53.53404499185292,40.76815482588753,40.76815482588753,3.2903507004738404,3.2903507004738404,3.2903507004738404,3.2903507004738404,3.2903507004738404,3.2903507004738404,0.0,0.0,0.0,44.058505526361365
102,2008-07-01,40.44601328251648,43.89029265503879,63.98265317305503,40.44601328251648,40.44601328251648,13.645271211519363,13.645271211519363,13.645271211519363,13.645271211519363,13.645271211519363,13.645271211519363,0.0,0.0,0.0,54.09128449403585
103,2008-08-01,40.11313368769974,33.99651922050387,53.7240362081661,40.11313368769974,40.11313368769974,3.585369331225467,3.585369331225467,3.585369331225467,3.585369331225467,3.585369331225467,3.585369331225467,0.0,0.0,0.0,43.6985030189252
104,2008-09-01,39.780254092882984,44.290447285338445,64.3647122724137,39.780254092882984,39.780254092882984,14.88214789699695,14.88214789699695,14.88214789699695,14.88214789699695,14.88214789699695,14.88214789699695,0.0,0.0,0.0,54.66240198987993
105,2008-10-01,39.500025191789426,33.02615310919688,52.70149094621643,39.500025191789426,39.500025191789426,3.4008785432057103,3.4008785432057103,3.4008785432057103,3.4008785432057103,3.4008785432057103,3.4008785432057103,0.0,0.0,0.0,42.90090373499514
106,2008-11-01,39.21045532732609,24.026757487935832,43.666861057770625,39.21045532732609,39.21045532732609,-5.132217037785495,-5.132217037785495,-5.132217037785495,-5.132217037785495,-5.132217037785495,-5.132217037785495,0.0,0.0,0.0,34.07823828954059
107,2008-12-01,38.93022642623254,25.707496630907798,44.996595482207695,38.93022642623254,38.93022642623254,-3.467711667037116,-3.467711667037116,-3.467711667037116,-3.467711667037116,-3.467711667037116,-3.467711667037116,0.0,0.0,0.0,35.46251475919542
108,2009-01-01,38.64065656176919,17.880301983686287,36.69368743338461,38.64065656176919,38.64065656176919,-11.11661362354703,-11.11661362354703,-11.11661362354703,-11.11661362354703,-11.11661362354703,-11.11661362354703,0.0,0.0,0.0,27.52404293822216
109,2009-02-01,38.35108669730585,17.73088782566376,36.73336818622443,38.35108669730585,38.35108669730585,-11.47343007384074,-11.47343007384074,-11.47343007384074,-11.47343007384074,-11.47343007384074,-11.47343007384074,0.0,0.0,0.0,26.877656623465114
110,2009-03-01,38.08953972295187,20.865724404285295,40.40854825857822,38.08953972295187,38.08953972295187,-8.076917909047399,-8.076917909047399,-8.076917909047399,-8.076917909047399,-8.076917909047399,-8.076917909047399,0.0,0.0,0.0,30.01262181390447
111,2009-04-01,37.799969858488524,23.24629764821995,42.74169931727474,37.799969858488524,37.799969858488524,-4.412259582514529,-4.412259582514529,-4.412259582514529,-4.412259582514529,-4.412259582514529,-4.412259582514529,0.0,0.0,0.0,33.387710275973994
112,2009-05-01,37.51974095739496,33.87702426150987,53.08710760946675,37.51974095739496,37.51974095739496,6.201212046943331,6.201212046943331,6.201212046943331,6.201212046943331,6.201212046943331,6.201212046943331,0.0,0.0,0.0,43.72095300433829
113,2009-06-01,37.28718311583738,30.983663360164677,50.72776284482627,37.28718311583738,37.28718311583738,3.709011040919557,3.709011040919557,3.709011040919557,3.709011040919557,3.709011040919557,3.709011040919557,0.0,0.0,0.0,40.996194156756935
114,2009-07-01,37.06212714013649,41.56321583378072,60.3631265762046,37.06212714013649,37.06212714013649,13.547557478361545,13.547557478361545,13.547557478361545,13.547557478361545,13.547557478361545,13.547557478361545,0.0,0.0,0.0,50.60968461849804
115,2009-08-01,36.82956929857891,29.549951808075576,50.62694421976942,36.82956929857891,36.82956929857891,3.4065170405283483,3.4065170405283483,3.4065170405283483,3.4065170405283483,3.4065170405283483,3.4065170405283483,0.0,0.0,0.0,40.23608633910726
116,2009-09-01,36.597011457021324,41.28675471299797,61.06088531417531,36.597011457021324,36.597011457021324,14.578517773610944,14.578517773610944,14.578517773610944,14.578517773610944,14.578517773610944,14.578517773610944,0.0,0.0,0.0,51.175529230632264
117,2009-10-01,36.37195548132044,30.765627290989663,49.872902079321584,36.37195548132044,36.37195548132044,3.6402024380649185,3.6402024380649185,3.6402024380649185,3.6402024380649185,3.6402024380649185,3.6402024380649185,0.0,0.0,0.0,40.01215791938536
